file_name,iteration,timestamp_ms,main_pid,main_name,executable_type,system_os,system_cpu,system_gpu,system_ram,cpu_cores,cpu_threads,node_version,npm_version,build_commands_used,start_ms,end_ms,duration_ms,duration_s,success,process_count
01-dist_unpacked-startup.json,21,,896,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184751443,1748184753459,2016,2.02,True,
01-dist_unpacked-startup.json,22,,5964,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184753486,1748184755497,2011,2.01,True,
01-dist_unpacked-startup.json,23,,13356,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184755524,1748184757537,2013,2.01,True,
01-dist_unpacked-startup.json,24,,4212,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184757566,1748184759578,2012,2.01,True,
01-dist_unpacked-startup.json,25,,11756,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184759609,1748184761621,2012,2.01,True,
01-dist_unpacked-startup.json,26,,7780,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184761650,1748184763657,2007,2.01,True,
01-dist_unpacked-startup.json,27,,8844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184763678,1748184765683,2005,2.0,True,
01-dist_unpacked-startup.json,28,,11872,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184765714,1748184767719,2005,2.0,True,
01-dist_unpacked-startup.json,29,,4328,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184767750,1748184769759,2009,2.01,True,
01-dist_unpacked-startup.json,30,,4088,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184769787,1748184771802,2015,2.02,True,
01-dist_unpacked-startup.json,31,,5288,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184771818,1748184773824,2006,2.01,True,
01-dist_unpacked-startup.json,32,,13112,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184773855,1748184775864,2009,2.01,True,
01-dist_unpacked-startup.json,33,,2552,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184775895,1748184777908,2013,2.01,True,
01-dist_unpacked-startup.json,34,,4280,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22621),AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,32 GB,8,16,v20.9.0,10.1.0,npm run build:unpack,1748184777939,1748184779947,2008,2.01,True,
