file_name,iteration,timestamp_ms,main_pid,main_name,executable_type,system_os,system_cpu,system_gpu,system_ram,cpu_cores,cpu_threads,node_version,npm_version,build_commands_used,start_ms,end_ms,duration_ms,duration_s,success,process_count
01-dist_unpacked-startup.json,21,,18128,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202318750,1748202320769,2019,2.02,True,
01-dist_unpacked-startup.json,22,,16664,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202320869,1748202322881,2012,2.01,True,
01-dist_unpacked-startup.json,23,,19180,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202323001,1748202325012,2011,2.01,True,
01-dist_unpacked-startup.json,24,,19816,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202325131,1748202327144,2013,2.01,True,
01-dist_unpacked-startup.json,25,,20252,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202327229,1748202329241,2012,2.01,True,
01-dist_unpacked-startup.json,26,,18924,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202329333,1748202331349,2016,2.02,True,
01-dist_unpacked-startup.json,27,,16404,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202331474,1748202333488,2014,2.01,True,
01-dist_unpacked-startup.json,28,,19004,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202333597,1748202335611,2014,2.01,True,
01-dist_unpacked-startup.json,29,,19804,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202335703,1748202337721,2018,2.02,True,
01-dist_unpacked-startup.json,30,,20192,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202337829,1748202339842,2013,2.01,True,
01-dist_unpacked-startup.json,31,,9792,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202339946,1748202341955,2009,2.01,True,
01-dist_unpacked-startup.json,32,,18288,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202342074,1748202344091,2017,2.02,True,
01-dist_unpacked-startup.json,33,,17600,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202344195,1748202346214,2019,2.02,True,
01-dist_unpacked-startup.json,34,,16820,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202346308,1748202348315,2007,2.01,True,
01-dist_unpacked-startup.json,35,,20324,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202348434,1748202350449,2015,2.02,True,
01-dist_unpacked-startup.json,36,,20068,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202350554,1748202352556,2002,2.0,True,
01-dist_unpacked-startup.json,37,,19412,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202352675,1748202354684,2009,2.01,True,
01-dist_unpacked-startup.json,38,,18568,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202354786,1748202356802,2016,2.02,True,
01-dist_unpacked-startup.json,39,,19764,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202356897,1748202358907,2010,2.01,True,
01-dist_unpacked-startup.json,40,,2260,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202359001,1748202361009,2008,2.01,True,
01-dist_unpacked-startup.json,41,,17976,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202361129,1748202363146,2017,2.02,True,
01-dist_unpacked-startup.json,42,,20528,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202363250,1748202365264,2014,2.01,True,
01-dist_unpacked-startup.json,43,,21004,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202365358,1748202367371,2013,2.01,True,
01-dist_unpacked-startup.json,44,,21476,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202367479,1748202369500,2021,2.02,True,
01-dist_unpacked-startup.json,45,,19184,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202369605,1748202371610,2005,2.0,True,
01-dist_unpacked-startup.json,46,,20972,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202371711,1748202373722,2011,2.01,True,
01-dist_unpacked-startup.json,47,,21464,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202373824,1748202375836,2012,2.01,True,
01-dist_unpacked-startup.json,48,,20848,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202375937,1748202377960,2023,2.02,True,
01-dist_unpacked-startup.json,49,,21056,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202378069,1748202380088,2019,2.02,True,
01-dist_unpacked-startup.json,50,,20148,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,npm run build:unpack,1748202380208,1748202382227,2019,2.02,True,
AVERAGES,,,,,,,,,,,,,,,,,2032.84,2.03,,
,,,,,,,,,,,,,,,,,,,,
