file_name,iteration,timestamp_ms,main_pid,main_name,executable_type,system_os,system_cpu,system_gpu,system_ram,cpu_cores,cpu_threads,electron,node_version,npm_version,build_commands_used,start_ms,end_ms,duration_ms,duration_s,success,cpu_percent,ram_bytes,process_count
01-dist_unpacked-runtime.json,1,1748201674331,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156512256,4
01-dist_unpacked-runtime.json,1,1748201675333,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,1.6,156512256,4
01-dist_unpacked-runtime.json,1,1748201676340,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156512256,4
01-dist_unpacked-runtime.json,1,1748201677357,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156512256,4
01-dist_unpacked-runtime.json,1,1748201678370,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156512256,4
01-dist_unpacked-runtime.json,1,1748201679371,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156524544,4
01-dist_unpacked-runtime.json,1,1748201680372,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156528640,4
01-dist_unpacked-runtime.json,1,1748201681377,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156528640,4
01-dist_unpacked-runtime.json,1,1748201682379,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156528640,4
01-dist_unpacked-runtime.json,1,1748201683388,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156528640,4
01-dist_unpacked-runtime.json,1,1748201684401,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156528640,4
01-dist_unpacked-runtime.json,1,1748201685404,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156528640,4
01-dist_unpacked-runtime.json,1,1748201686406,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156528640,4
01-dist_unpacked-runtime.json,1,1748201687414,18844,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201658220,1748201718630,60410,60.41,True,0.0,156528640,4
