file_name,iteration,target_type,system_cpu,system_gpu,system_os,system_ram,cpu_cores,cpu_threads,tauri,node_version,npm_version,cargo_version,rust_version,build_commands_used,cargo_clean,cargo_clean_start_ms,cargo_clean_end_ms,cargo_clean_duration_ms,cargo_clean_duration_s,delete_node_modules,npm_install,npm_install_start_ms,npm_install_end_ms,npm_install_duration_ms,npm_install_duration_s,build_start_ms,build_end_ms,build_duration_ms,build_duration_s,exe_size_bytes,msi_size_bytes
03-release-build.json,3,release,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),cargo clean; npm run tauri build,True,1748190933192,1748190934546,1354,1.35,False,False,,,,,1748190934546,1748191114479,179933,179.93,20670464,7127040
03-release-build.json,4,release,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),cargo clean; npm run tauri build,True,1748191114479,1748191115859,1380,1.38,False,False,,,,,1748191115859,1748191293836,177977,177.98,20670464,7127040
03-release-build.json,5,release,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),cargo clean; npm run tauri build,True,1748191293839,1748191295208,1369,1.37,False,False,,,,,1748191295208,1748191474231,179023,179.02,20670464,7127040
AVERAGES,,,,,,,,,,,,,,,,,,1679.4,1.68,,,,,3083.0,3.08,,,180986.8,180.99,20670464.0,7127040.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-release-build.json,1,release,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),cargo clean; npm install; npm run tauri build,False,1748191474861,1748191476248,1387,1.39,True,True,1748191476720,1748191482635,5915,5.92,1748191482635,1748191661092,178457,178.46,20670464,7127040
04-release-build.json,2,release,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm install; npm run tauri build,False,,,,,True,True,1748191661502,1748191663614,2112,2.11,1748191663614,1748191742715,79101,79.1,20670464,7127040
04-release-build.json,3,release,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm install; npm run tauri build,False,,,,,True,True,1748191743117,1748191745228,2111,2.11,1748191745228,1748191824199,78971,78.97,20670464,7127040
04-release-build.json,4,release,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm install; npm run tauri build,False,,,,,True,True,1748191824611,1748191827892,3281,3.28,1748191827892,1748191906870,78978,78.98,20670464,7127040
04-release-build.json,5,release,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm install; npm run tauri build,False,,,,,True,True,1748191907295,1748191910007,2712,2.71,1748191910007,1748191989244,79237,79.24,20670464,7127040
AVERAGES,,,,,,,,,,,,,,,,,,1387.0,1.39,,,,,3226.2,3.23,,,98948.8,98.95,20670464.0,7127040.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-release-build.json,1,release,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),cargo clean; npm install; npm run tauri build,False,1748191989870,1748191992566,2696,2.7,False,True,1748191993288,1748191996810,3522,3.52,1748191996810,1748192175723,178913,178.91,20670464,7127040
05-release-build.json,2,release,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm install; npm run tauri build,False,,,,,False,True,1748192175723,1748192176857,1134,1.13,1748192176857,1748192255760,78903,78.9,20670464,7127040
05-release-build.json,3,release,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm install; npm run tauri build,False,,,,,False,True,1748192255760,1748192256901,1141,1.14,1748192256901,1748192336370,79469,79.47,20670464,7127040
05-release-build.json,4,release,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm install; npm run tauri build,False,,,,,False,True,1748192336370,1748192337535,1165,1.17,1748192337535,1748192416572,79037,79.04,20670464,7127040
05-release-build.json,5,release,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm install; npm run tauri build,False,,,,,False,True,1748192416572,1748192417690,1118,1.12,1748192417690,1748192497285,79595,79.59,20670464,7127040
AVERAGES,,,,,,,,,,,,,,,,,,2696.0,2.7,,,,,1616.0,1.62,,,99183.4,99.18,20670464.0,7127040.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
