file_name,iteration,target_type,system_cpu,system_gpu,system_os,system_ram,cpu_cores,cpu_threads,electron,node_version,npm_version,build_commands_used,delete_dist,delete_node_modules,npm_install,npm_install_start_ms,npm_install_end_ms,npm_install_duration_ms,npm_install_duration_s,build_start_ms,build_end_ms,build_duration_ms,build_duration_s,exe_size_bytes,msi_size_bytes
09-dist_unpacked-build.json,3,dist_unpacked,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,36.2.1,v20.9.0,10.1.0,npm run build:unpack,True,False,False,,,,,1748169065497,1748169083346,17849,17.85,202056192,0
09-dist_unpacked-build.json,4,dist_unpacked,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,36.2.1,v20.9.0,10.1.0,npm run build:unpack,True,False,False,,,,,1748169083423,1748169095749,12326,12.33,202056192,0
09-dist_unpacked-build.json,5,dist_unpacked,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,36.2.1,v20.9.0,10.1.0,npm run build:unpack,True,False,False,,,,,1748169095788,1748169104039,8251,8.25,202056192,0
AVERAGES,,,,,,,,,,,,,,,,,,11000.0,11.0,,,12731.2,12.73,202056192.0,
,,,,,,,,,,,,,,,,,,,,,,,,,
10-dist_unpacked-build.json,1,dist_unpacked,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,36.2.1,v20.9.0,10.1.0,npm install; npm run build:unpack,False,True,True,1748169109417,1748169120247,10830,10.83,1748169120247,1748169128127,7880,7.88,202056192,0
10-dist_unpacked-build.json,2,dist_unpacked,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,36.2.1,v20.9.0,10.1.0,npm install; npm run build:unpack,False,True,True,1748169130747,1748169144843,14096,14.1,1748169144843,1748169152957,8114,8.11,202056192,0
10-dist_unpacked-build.json,3,dist_unpacked,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,36.2.1,v20.9.0,10.1.0,npm install; npm run build:unpack,False,True,True,1748169155600,1748169185848,30248,30.25,1748169185848,1748169204558,18710,18.71,202056192,0
10-dist_unpacked-build.json,4,dist_unpacked,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,36.2.1,v20.9.0,10.1.0,npm install; npm run build:unpack,False,True,True,1748169207737,1748169219169,11432,11.43,1748169219171,1748169227501,8330,8.33,202056192,0
10-dist_unpacked-build.json,5,dist_unpacked,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,36.2.1,v20.9.0,10.1.0,npm install; npm run build:unpack,False,True,True,1748169230256,1748169242058,11802,11.8,1748169242058,1748169250716,8658,8.66,202056192,0
