file_name,iteration,target_type,system_cpu,system_gpu,system_os,system_ram,cpu_cores,cpu_threads,tauri,node_version,npm_version,cargo_version,rust_version,build_commands_used,cargo_clean,cargo_clean_start_ms,cargo_clean_end_ms,cargo_clean_duration_ms,cargo_clean_duration_s,delete_node_modules,npm_install,npm_install_start_ms,npm_install_end_ms,npm_install_duration_ms,npm_install_duration_s,build_start_ms,build_end_ms,build_duration_ms,build_duration_s,exe_size_bytes,msi_size_bytes
03-release-build.json,3,release,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),cargo clean; npm run tauri build,True,1748166848085,1748166850025,1940,1.94,False,False,,,,,1748166850025,1748166988754,138729,138.73,21109760,7266304
03-release-build.json,4,release,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),cargo clean; npm run tauri build,True,1748166988754,1748166989943,1189,1.19,False,False,,,,,1748166989943,1748167131054,141111,141.11,21109760,7266304
03-release-build.json,5,release,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),cargo clean; npm run tauri build,True,1748167131055,1748167134217,3162,3.16,False,False,,,,,1748167134224,1748167276501,142277,142.28,21109760,7266304
AVERAGES,,,,,,,,,,,,,,,,,,1750.6,1.75,,,,,2261.0,2.26,,,139884.2,139.88,21109760.0,7266304.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-release-build.json,1,release,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),cargo clean; npm install; npm run tauri build,False,1748167277620,1748167278946,1326,1.33,True,True,1748167279524,1748167282921,3397,3.4,1748167282921,1748167424153,141232,141.23,21109760,7266304
04-release-build.json,2,release,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),npm install; npm run tauri build,False,,,,,True,True,1748167424638,1748167427544,2906,2.91,1748167427544,1748167488596,61052,61.05,21109760,7266304
04-release-build.json,3,release,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),npm install; npm run tauri build,False,,,,,True,True,1748167488906,1748167491613,2707,2.71,1748167491613,1748167554245,62632,62.63,21109760,7266304
04-release-build.json,4,release,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),npm install; npm run tauri build,False,,,,,True,True,1748167554578,1748167557305,2727,2.73,1748167557305,1748167619963,62658,62.66,21109760,7266304
04-release-build.json,5,release,AMD Ryzen 7 5800X3D 8-Core Processor,NVIDIA GeForce RTX 4070,Windows 11 (10.0.22621),32 GB,8,16,^2,v20.9.0,10.1.0,1.84.1 (66221abde 2024-11-19),1.84.1 (e71f9a9a9 2025-01-27),npm install; npm run tauri build,False,,,,,True,True,1748167621761,1748167624714,2953,2.95,1748167624714,1748167686752,62038,62.04,21109760,7266304
