file_name,iteration,target_type,system_cpu,system_gpu,system_os,system_ram,cpu_cores,cpu_threads,electron,node_version,npm_version,build_commands_used,delete_dist,delete_node_modules,npm_install,npm_install_start_ms,npm_install_end_ms,npm_install_duration_ms,npm_install_duration_s,build_start_ms,build_end_ms,build_duration_ms,build_duration_s,exe_size_bytes,msi_size_bytes
06-dist-build.json,3,dist,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm run build:win,False,False,False,,,,,1748200848853,1748200950466,101613,101.61,202056192,100433920
06-dist-build.json,4,dist,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm run build:win,False,False,False,,,,,1748200950466,1748201050486,100020,100.02,202056192,100433920
06-dist-build.json,5,dist,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm run build:win,False,False,False,,,,,1748201050486,1748201151029,100543,100.54,202056192,100433920
AVERAGES,,,,,,,,,,,,,,,,,,12080.0,12.08,,,100526.6,100.53,202056192.0,100433920.0
,,,,,,,,,,,,,,,,,,,,,,,,,
07-dist_unpacked-build.json,1,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm install; npm run build:unpack,True,True,True,1748201155079,1748201167161,12082,12.08,1748201167161,1748201175086,7925,7.92,202056192,0
07-dist_unpacked-build.json,2,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm install; npm run build:unpack,True,True,True,1748201179746,1748201193006,13260,13.26,1748201193006,1748201200982,7976,7.98,202056192,0
07-dist_unpacked-build.json,3,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm install; npm run build:unpack,True,True,True,1748201205384,1748201218330,12946,12.95,1748201218330,1748201226315,7985,7.99,202056192,0
07-dist_unpacked-build.json,4,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm install; npm run build:unpack,True,True,True,1748201230031,1748201242674,12643,12.64,1748201242674,1748201250664,7990,7.99,202056192,0
07-dist_unpacked-build.json,5,dist_unpacked,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,36.2.1,v20.15.0,10.8.1,npm install; npm run build:unpack,True,True,True,1748201253627,1748201266124,12497,12.5,1748201266124,1748201274095,7971,7.97,202056192,0
AVERAGES,,,,,,,,,,,,,,,,,,12685.6,12.69,,,7969.4,7.97,202056192.0,
,,,,,,,,,,,,,,,,,,,,,,,,,
